DateTime,Year,Month,Day,Hour,DayOfWeek,DayType,MonthName,BaseLoadFactor,LoadFactor,MonthlyConsumption_kWh,MonthlyDemand_kW,HourlyLoad_kW
2025-10-31 02:00:00,2025,10,31,2,4,Weekday,Oct,0.342857143,0.3921,15144,56,21.96
2025-10-31 03:00:00,2025,10,31,3,4,Weekday,Oct,0.371428571,0.3453,15144,56,19.34
2025-10-31 04:00:00,2025,10,31,4,4,Weekday,Oct,0.428571429,0.3834,15144,56,21.47
2025-10-31 05:00:00,2025,10,31,5,4,Weekday,Oct,0.285714286,0.2838,15144,56,15.89
2025-10-31 06:00:00,2025,10,31,6,4,Weekday,Oct,0.342857143,0.34,15144,56,19.04
2025-10-31 07:00:00,2025,10,31,7,4,Weekday,Oct,0.742857143,0.8001,15144,56,44.8
2025-10-31 08:00:00,2025,10,31,8,4,Weekday,Oct,0.814285714,0.7512,15144,56,42.07
2025-10-31 09:00:00,2025,10,31,9,4,Weekday,Oct,0.685714286,0.7795,15144,56,43.65
2025-10-31 10:00:00,2025,10,31,10,4,Weekday,Oct,0.485714286,0.5813,15144,56,32.55
2025-10-31 11:00:00,2025,10,31,11,4,Weekday,Oct,0.428571429,0.4269,15144,56,23.91
2025-10-31 12:00:00,2025,10,31,12,4,Weekday,Oct,0.428571429,0.4821,15144,56,27.0
2025-10-31 13:00:00,2025,10,31,13,4,Weekday,Oct,0.371428571,0.3322,15144,56,18.6
2025-10-31 14:00:00,2025,10,31,14,4,Weekday,Oct,0.285714286,0.3164,15144,56,17.72
2025-10-31 15:00:00,2025,10,31,15,4,Weekday,Oct,0.314285714,0.3472,15144,56,19.44
2025-10-31 16:00:00,2025,10,31,16,4,Weekday,Oct,0.371428571,0.4035,15144,56,22.6
2025-10-31 17:00:00,2025,10,31,17,4,Weekday,Oct,0.371428571,0.3709,15144,56,20.77
2025-10-31 18:00:00,2025,10,31,18,4,Weekday,Oct,0.342857143,0.2416,15144,56,13.53
2025-10-31 19:00:00,2025,10,31,19,4,Weekday,Oct,0.428571429,0.4011,15144,56,22.46
2025-10-31 20:00:00,2025,10,31,20,4,Weekday,Oct,0.428571429,0.4017,15144,56,22.5
2025-10-31 21:00:00,2025,10,31,21,4,Weekday,Oct,0.4,0.3609,15144,56,20.21
2025-10-31 22:00:00,2025,10,31,22,4,Weekday,Oct,0.314285714,0.3181,15144,56,17.82
2025-10-31 23:00:00,2025,10,31,23,4,Weekday,Oct,0.285714286,0.2737,15144,56,15.33
2025-11-01 00:00:00,2025,11,1,0,5,Weekend,Nov,0.128571429,0.118,14525,50,5.9
2025-11-01 01:00:00,2025,11,1,1,5,Weekend,Nov,0.142857143,0.1277,14525,50,6.39
2025-11-01 02:00:00,2025,11,1,2,5,Weekend,Nov,0.171428571,0.1592,14525,50,7.96
2025-11-01 03:00:00,2025,11,1,3,5,Weekend,Nov,0.185714286,0.2065,14525,50,10.33
2025-11-01 04:00:00,2025,11,1,4,5,Weekend,Nov,0.214285714,0.2001,14525,50,10.01
2025-11-01 05:00:00,2025,11,1,5,5,Weekend,Nov,0.142857143,0.1355,14525,50,6.78
2025-11-01 06:00:00,2025,11,1,6,5,Weekend,Nov,0.171428571,0.1636,14525,50,8.18
2025-11-01 07:00:00,2025,11,1,7,5,Weekend,Nov,0.371428571,0.384,14525,50,19.2
2025-11-01 08:00:00,2025,11,1,8,5,Weekend,Nov,0.407142857,0.4257,14525,50,21.29
2025-11-01 09:00:00,2025,11,1,9,5,Weekend,Nov,0.342857143,0.2385,14525,50,11.92
2025-11-01 10:00:00,2025,11,1,10,5,Weekend,Nov,0.242857143,0.2677,14525,50,13.38
2025-11-01 11:00:00,2025,11,1,11,5,Weekend,Nov,0.214285714,0.2451,14525,50,12.25
2025-11-01 12:00:00,2025,11,1,12,5,Weekend,Nov,0.214285714,0.1918,14525,50,9.59
2025-11-01 13:00:00,2025,11,1,13,5,Weekend,Nov,0.185714286,0.1677,14525,50,8.38
2025-11-01 14:00:00,2025,11,1,14,5,Weekend,Nov,0.142857143,0.1364,14525,50,6.82
2025-11-01 15:00:00,2025,11,1,15,5,Weekend,Nov,0.157142857,0.1453,14525,50,7.26
2025-11-01 16:00:00,2025,11,1,16,5,Weekend,Nov,0.185714286,0.1899,14525,50,9.49
2025-11-01 17:00:00,2025,11,1,17,5,Weekend,Nov,0.185714286,0.1496,14525,50,7.48
2025-11-01 18:00:00,2025,11,1,18,5,Weekend,Nov,0.171428571,0.1523,14525,50,7.61
2025-11-01 19:00:00,2025,11,1,19,5,Weekend,Nov,0.214285714,0.2473,14525,50,12.36
2025-11-01 20:00:00,2025,11,1,20,5,Weekend,Nov,0.214285714,0.1944,14525,50,9.72
2025-11-01 21:00:00,2025,11,1,21,5,Weekend,Nov,0.2,0.2249,14525,50,11.24
2025-11-01 22:00:00,2025,11,1,22,5,Weekend,Nov,0.157142857,0.1627,14525,50,8.14
2025-11-01 23:00:00,2025,11,1,23,5,Weekend,Nov,0.142857143,0.117,14525,50,5.85
2025-11-02 00:00:00,2025,11,2,0,6,Weekend,Nov,0.128571429,0.1367,14525,50,6.84
2025-11-02 01:00:00,2025,11,2,1,6,Weekend,Nov,0.142857143,0.1412,14525,50,7.06
2025-11-02 02:00:00,2025,11,2,2,6,Weekend,Nov,0.171428571,0.1636,14525,50,8.18
2025-11-02 03:00:00,2025,11,2,3,6,Weekend,Nov,0.185714286,0.1903,14525,50,9.51
2025-11-02 04:00:00,2025,11,2,4,6,Weekend,Nov,0.214285714,0.2245,14525,50,11.22
2025-11-02 05:00:00,2025,11,2,5,6,Weekend,Nov,0.142857143,0.153,14525,50,7.65
2025-11-02 06:00:00,2025,11,2,6,6,Weekend,Nov,0.171428571,0.1916,14525,50,9.58
2025-11-02 07:00:00,2025,11,2,7,6,Weekend,Nov,0.371428571,0.3866,14525,50,19.33
2025-11-02 08:00:00,2025,11,2,8,6,Weekend,Nov,0.407142857,0.3511,14525,50,17.56
2025-11-02 09:00:00,2025,11,2,9,6,Weekend,Nov,0.342857143,0.3266,14525,50,16.33
2025-11-02 10:00:00,2025,11,2,10,6,Weekend,Nov,0.242857143,0.3143,14525,50,15.72
2025-11-02 11:00:00,2025,11,2,11,6,Weekend,Nov,0.214285714,0.2298,14525,50,11.49
2025-11-02 12:00:00,2025,11,2,12,6,Weekend,Nov,0.214285714,0.2651,14525,50,13.25
2025-11-02 13:00:00,2025,11,2,13,6,Weekend,Nov,0.185714286,0.2116,14525,50,10.58
2025-11-02 14:00:00,2025,11,2,14,6,Weekend,Nov,0.142857143,0.1463,14525,50,7.32
2025-11-02 15:00:00,2025,11,2,15,6,Weekend,Nov,0.157142857,0.1619,14525,50,8.09
2025-11-02 16:00:00,2025,11,2,16,6,Weekend,Nov,0.185714286,0.185,14525,50,9.25
2025-11-02 17:00:00,2025,11,2,17,6,Weekend,Nov,0.185714286,0.1534,14525,50,7.67
2025-11-02 18:00:00,2025,11,2,18,6,Weekend,Nov,0.171428571,0.1717,14525,50,8.59
2025-11-02 19:00:00,2025,11,2,19,6,Weekend,Nov,0.214285714,0.2402,14525,50,12.01
2025-11-02 20:00:00,2025,11,2,20,6,Weekend,Nov,0.214285714,0.2014,14525,50,10.07
2025-11-02 21:00:00,2025,11,2,21,6,Weekend,Nov,0.2,0.2082,14525,50,10.41
2025-11-02 22:00:00,2025,11,2,22,6,Weekend,Nov,0.157142857,0.1705,14525,50,8.53
2025-11-02 23:00:00,2025,11,2,23,6,Weekend,Nov,0.142857143,0.1299,14525,50,6.49
2025-11-03 00:00:00,2025,11,3,0,0,Weekday,Nov,0.257142857,0.2455,14525,50,12.28
2025-11-03 01:00:00,2025,11,3,1,0,Weekday,Nov,0.285714286,0.2566,14525,50,12.83
2025-11-03 02:00:00,2025,11,3,2,0,Weekday,Nov,0.342857143,0.3147,14525,50,15.73
2025-11-03 03:00:00,2025,11,3,3,0,Weekday,Nov,0.371428571,0.3236,14525,50,16.18
2025-11-03 04:00:00,2025,11,3,4,0,Weekday,Nov,0.428571429,0.39,14525,50,19.5
2025-11-03 05:00:00,2025,11,3,5,0,Weekday,Nov,0.285714286,0.3263,14525,50,16.31
2025-11-03 06:00:00,2025,11,3,6,0,Weekday,Nov,0.342857143,0.3115,14525,50,15.57
2025-11-03 07:00:00,2025,11,3,7,0,Weekday,Nov,0.742857143,0.7523,14525,50,37.61
2025-11-03 08:00:00,2025,11,3,8,0,Weekday,Nov,0.814285714,0.7733,14525,50,38.67
2025-11-03 09:00:00,2025,11,3,9,0,Weekday,Nov,0.685714286,0.7666,14525,50,38.33
2025-11-03 10:00:00,2025,11,3,10,0,Weekday,Nov,0.485714286,0.5494,14525,50,27.47
2025-11-03 11:00:00,2025,11,3,11,0,Weekday,Nov,0.428571429,0.4656,14525,50,23.28
2025-11-03 12:00:00,2025,11,3,12,0,Weekday,Nov,0.428571429,0.4417,14525,50,22.08
2025-11-03 13:00:00,2025,11,3,13,0,Weekday,Nov,0.371428571,0.3628,14525,50,18.14
2025-11-03 14:00:00,2025,11,3,14,0,Weekday,Nov,0.285714286,0.2517,14525,50,12.58
2025-11-03 15:00:00,2025,11,3,15,0,Weekday,Nov,0.314285714,0.3754,14525,50,18.77
2025-11-03 16:00:00,2025,11,3,16,0,Weekday,Nov,0.371428571,0.3432,14525,50,17.16
2025-11-03 17:00:00,2025,11,3,17,0,Weekday,Nov,0.371428571,0.3961,14525,50,19.8
2025-11-03 18:00:00,2025,11,3,18,0,Weekday,Nov,0.342857143,0.3792,14525,50,18.96
2025-11-03 19:00:00,2025,11,3,19,0,Weekday,Nov,0.428571429,0.4048,14525,50,20.24
2025-11-03 20:00:00,2025,11,3,20,0,Weekday,Nov,0.428571429,0.4731,14525,50,23.65
2025-11-03 21:00:00,2025,11,3,21,0,Weekday,Nov,0.4,0.4306,14525,50,21.53
2025-11-03 22:00:00,2025,11,3,22,0,Weekday,Nov,0.314285714,0.3686,14525,50,18.43
2025-11-03 23:00:00,2025,11,3,23,0,Weekday,Nov,0.285714286,0.2723,14525,50,13.62
2025-11-04 00:00:00,2025,11,4,0,1,Weekday,Nov,0.257142857,0.2241,14525,50,11.2
2025-11-04 01:00:00,2025,11,4,1,1,Weekday,Nov,0.285714286,0.2713,14525,50,13.56
2025-11-04 02:00:00,2025,11,4,2,1,Weekday,Nov,0.342857143,0.35,14525,50,17.5
2025-11-04 03:00:00,2025,11,4,3,1,Weekday,Nov,0.371428571,0.3736,14525,50,18.68
2025-11-04 04:00:00,2025,11,4,4,1,Weekday,Nov,0.428571429,0.4117,14525,50,20.59
2025-11-04 05:00:00,2025,11,4,5,1,Weekday,Nov,0.285714286,0.2312,14525,50,11.56
2025-11-04 06:00:00,2025,11,4,6,1,Weekday,Nov,0.342857143,0.359,14525,50,17.95
2025-11-04 07:00:00,2025,11,4,7,1,Weekday,Nov,0.742857143,0.8894,14525,50,44.47
2025-11-04 08:00:00,2025,11,4,8,1,Weekday,Nov,0.814285714,0.8521,14525,50,42.6
2025-11-04 09:00:00,2025,11,4,9,1,Weekday,Nov,0.685714286,0.7275,14525,50,36.37
2025-11-04 10:00:00,2025,11,4,10,1,Weekday,Nov,0.485714286,0.5135,14525,50,25.68
2025-11-04 11:00:00,2025,11,4,11,1,Weekday,Nov,0.428571429,0.4456,14525,50,22.28
2025-11-04 12:00:00,2025,11,4,12,1,Weekday,Nov,0.428571429,0.4685,14525,50,23.42
2025-11-04 13:00:00,2025,11,4,13,1,Weekday,Nov,0.371428571,0.3861,14525,50,19.31
2025-11-04 14:00:00,2025,11,4,14,1,Weekday,Nov,0.285714286,0.2768,14525,50,13.84
2025-11-04 15:00:00,2025,11,4,15,1,Weekday,Nov,0.314285714,0.2893,14525,50,14.46
2025-11-04 16:00:00,2025,11,4,16,1,Weekday,Nov,0.371428571,0.3622,14525,50,18.11
2025-11-04 17:00:00,2025,11,4,17,1,Weekday,Nov,0.371428571,0.3831,14525,50,19.15
2025-11-04 18:00:00,2025,11,4,18,1,Weekday,Nov,0.342857143,0.332,14525,50,16.6
2025-11-04 19:00:00,2025,11,4,19,1,Weekday,Nov,0.428571429,0.442,14525,50,22.1
2025-11-04 20:00:00,2025,11,4,20,1,Weekday,Nov,0.428571429,0.4474,14525,50,22.37
2025-11-04 21:00:00,2025,11,4,21,1,Weekday,Nov,0.4,0.4333,14525,50,21.67
2025-11-04 22:00:00,2025,11,4,22,1,Weekday,Nov,0.314285714,0.3546,14525,50,17.73
2025-11-04 23:00:00,2025,11,4,23,1,Weekday,Nov,0.285714286,0.2879,14525,50,14.4
2025-11-05 00:00:00,2025,11,5,0,2,Weekday,Nov,0.257142857,0.2235,14525,50,11.18
2025-11-05 01:00:00,2025,11,5,1,2,Weekday,Nov,0.285714286,0.2759,14525,50,13.79
2025-11-05 02:00:00,2025,11,5,2,2,Weekday,Nov,0.342857143,0.3444,14525,50,17.22
2025-11-05 03:00:00,2025,11,5,3,2,Weekday,Nov,0.371428571,0.3032,14525,50,15.16
2025-11-05 04:00:00,2025,11,5,4,2,Weekday,Nov,0.428571429,0.4881,14525,50,24.4
2025-11-05 05:00:00,2025,11,5,5,2,Weekday,Nov,0.285714286,0.2898,14525,50,14.49
2025-11-05 06:00:00,2025,11,5,6,2,Weekday,Nov,0.342857143,0.3559,14525,50,17.8
2025-11-05 07:00:00,2025,11,5,7,2,Weekday,Nov,0.742857143,0.8443,14525,50,42.21
2025-11-05 08:00:00,2025,11,5,8,2,Weekday,Nov,0.814285714,0.763,14525,50,38.15
2025-11-05 09:00:00,2025,11,5,9,2,Weekday,Nov,0.685714286,0.7251,14525,50,36.25
2025-11-05 10:00:00,2025,11,5,10,2,Weekday,Nov,0.485714286,0.4804,14525,50,24.02
2025-11-05 11:00:00,2025,11,5,11,2,Weekday,Nov,0.428571429,0.4207,14525,50,21.03
2025-11-05 12:00:00,2025,11,5,12,2,Weekday,Nov,0.428571429,0.3955,14525,50,19.77
2025-11-05 13:00:00,2025,11,5,13,2,Weekday,Nov,0.371428571,0.4333,14525,50,21.66
2025-11-05 14:00:00,2025,11,5,14,2,Weekday,Nov,0.285714286,0.275,14525,50,13.75
2025-11-05 15:00:00,2025,11,5,15,2,Weekday,Nov,0.314285714,0.3363,14525,50,16.81
2025-11-05 16:00:00,2025,11,5,16,2,Weekday,Nov,0.371428571,0.3018,14525,50,15.09
2025-11-05 17:00:00,2025,11,5,17,2,Weekday,Nov,0.371428571,0.4153,14525,50,20.76
2025-11-05 18:00:00,2025,11,5,18,2,Weekday,Nov,0.342857143,0.3789,14525,50,18.95
2025-11-05 19:00:00,2025,11,5,19,2,Weekday,Nov,0.428571429,0.4327,14525,50,21.64
2025-11-05 20:00:00,2025,11,5,20,2,Weekday,Nov,0.428571429,0.4188,14525,50,20.94
2025-11-05 21:00:00,2025,11,5,21,2,Weekday,Nov,0.4,0.416,14525,50,20.8
2025-11-05 22:00:00,2025,11,5,22,2,Weekday,Nov,0.314285714,0.3862,14525,50,19.31
2025-11-05 23:00:00,2025,11,5,23,2,Weekday,Nov,0.285714286,0.2353,14525,50,11.77
2025-11-06 00:00:00,2025,11,6,0,3,Weekday,Nov,0.257142857,0.2773,14525,50,13.86
2025-11-06 01:00:00,2025,11,6,1,3,Weekday,Nov,0.285714286,0.2597,14525,50,12.98
2025-11-06 02:00:00,2025,11,6,2,3,Weekday,Nov,0.342857143,0.3422,14525,50,17.11
2025-11-06 03:00:00,2025,11,6,3,3,Weekday,Nov,0.371428571,0.3622,14525,50,18.11
2025-11-06 04:00:00,2025,11,6,4,3,Weekday,Nov,0.428571429,0.4102,14525,50,20.51
2025-11-06 05:00:00,2025,11,6,5,3,Weekday,Nov,0.285714286,0.2854,14525,50,14.27
2025-11-06 06:00:00,2025,11,6,6,3,Weekday,Nov,0.342857143,0.304,14525,50,15.2
2025-11-06 07:00:00,2025,11,6,7,3,Weekday,Nov,0.742857143,0.8193,14525,50,40.97
2025-11-06 08:00:00,2025,11,6,8,3,Weekday,Nov,0.814285714,0.6682,14525,50,33.41
2025-11-06 09:00:00,2025,11,6,9,3,Weekday,Nov,0.685714286,0.7227,14525,50,36.14
2025-11-06 10:00:00,2025,11,6,10,3,Weekday,Nov,0.485714286,0.4699,14525,50,23.49
2025-11-06 11:00:00,2025,11,6,11,3,Weekday,Nov,0.428571429,0.3784,14525,50,18.92
2025-11-06 12:00:00,2025,11,6,12,3,Weekday,Nov,0.428571429,0.4372,14525,50,21.86
2025-11-06 13:00:00,2025,11,6,13,3,Weekday,Nov,0.371428571,0.3136,14525,50,15.68
2025-11-06 14:00:00,2025,11,6,14,3,Weekday,Nov,0.285714286,0.2868,14525,50,14.34
2025-11-06 15:00:00,2025,11,6,15,3,Weekday,Nov,0.314285714,0.2696,14525,50,13.48
2025-11-06 16:00:00,2025,11,6,16,3,Weekday,Nov,0.371428571,0.3886,14525,50,19.43
2025-11-06 17:00:00,2025,11,6,17,3,Weekday,Nov,0.371428571,0.3371,14525,50,16.85
2025-11-06 18:00:00,2025,11,6,18,3,Weekday,Nov,0.342857143,0.3274,14525,50,16.37
2025-11-06 19:00:00,2025,11,6,19,3,Weekday,Nov,0.428571429,0.4412,14525,50,22.06
2025-11-06 20:00:00,2025,11,6,20,3,Weekday,Nov,0.428571429,0.3955,14525,50,19.77
2025-11-06 21:00:00,2025,11,6,21,3,Weekday,Nov,0.4,0.3977,14525,50,19.88
2025-11-06 22:00:00,2025,11,6,22,3,Weekday,Nov,0.314285714,0.2667,14525,50,13.34
2025-11-06 23:00:00,2025,11,6,23,3,Weekday,Nov,0.285714286,0.3037,14525,50,15.19
2025-11-07 00:00:00,2025,11,7,0,4,Weekday,Nov,0.257142857,0.3025,14525,50,15.13
2025-11-07 01:00:00,2025,11,7,1,4,Weekday,Nov,0.285714286,0.3655,14525,50,18.27
2025-11-07 02:00:00,2025,11,7,2,4,Weekday,Nov,0.342857143,0.346,14525,50,17.3
2025-11-07 03:00:00,2025,11,7,3,4,Weekday,Nov,0.371428571,0.4007,14525,50,20.04
2025-11-07 04:00:00,2025,11,7,4,4,Weekday,Nov,0.428571429,0.3523,14525,50,17.61
2025-11-07 05:00:00,2025,11,7,5,4,Weekday,Nov,0.285714286,0.3286,14525,50,16.43
2025-11-07 06:00:00,2025,11,7,6,4,Weekday,Nov,0.342857143,0.3695,14525,50,18.47
2025-11-07 07:00:00,2025,11,7,7,4,Weekday,Nov,0.742857143,0.7069,14525,50,35.35
2025-11-07 08:00:00,2025,11,7,8,4,Weekday,Nov,0.814285714,0.915,14525,50,45.75
2025-11-07 09:00:00,2025,11,7,9,4,Weekday,Nov,0.685714286,0.6683,14525,50,33.41
2025-11-07 10:00:00,2025,11,7,10,4,Weekday,Nov,0.485714286,0.4635,14525,50,23.17
2025-11-07 11:00:00,2025,11,7,11,4,Weekday,Nov,0.428571429,0.4489,14525,50,22.45
2025-11-07 12:00:00,2025,11,7,12,4,Weekday,Nov,0.428571429,0.383,14525,50,19.15
2025-11-07 13:00:00,2025,11,7,13,4,Weekday,Nov,0.371428571,0.4094,14525,50,20.47
2025-11-07 14:00:00,2025,11,7,14,4,Weekday,Nov,0.285714286,0.2555,14525,50,12.78
2025-11-07 15:00:00,2025,11,7,15,4,Weekday,Nov,0.314285714,0.2813,14525,50,14.06
2025-11-07 16:00:00,2025,11,7,16,4,Weekday,Nov,0.371428571,0.3376,14525,50,16.88
2025-11-07 17:00:00,2025,11,7,17,4,Weekday,Nov,0.371428571,0.3996,14525,50,19.98
2025-11-07 18:00:00,2025,11,7,18,4,Weekday,Nov,0.342857143,0.3217,14525,50,16.09
2025-11-07 19:00:00,2025,11,7,19,4,Weekday,Nov,0.428571429,0.3708,14525,50,18.54
2025-11-07 20:00:00,2025,11,7,20,4,Weekday,Nov,0.428571429,0.4026,14525,50,20.13
2025-11-07 21:00:00,2025,11,7,21,4,Weekday,Nov,0.4,0.3987,14525,50,19.94
2025-11-07 22:00:00,2025,11,7,22,4,Weekday,Nov,0.314285714,0.2772,14525,50,13.86
2025-11-07 23:00:00,2025,11,7,23,4,Weekday,Nov,0.285714286,0.2528,14525,50,12.64
2025-11-08 00:00:00,2025,11,8,0,5,Weekend,Nov,0.128571429,0.1557,14525,50,7.79
2025-11-08 01:00:00,2025,11,8,1,5,Weekend,Nov,0.142857143,0.1306,14525,50,6.53
2025-11-08 02:00:00,2025,11,8,2,5,Weekend,Nov,0.171428571,0.1659,14525,50,8.29
2025-11-08 03:00:00,2025,11,8,3,5,Weekend,Nov,0.185714286,0.1789,14525,50,8.94
2025-11-08 04:00:00,2025,11,8,4,5,Weekend,Nov,0.214285714,0.2053,14525,50,10.26
2025-11-08 05:00:00,2025,11,8,5,5,Weekend,Nov,0.142857143,0.1517,14525,50,7.59
2025-11-08 06:00:00,2025,11,8,6,5,Weekend,Nov,0.171428571,0.1877,14525,50,9.38
2025-11-08 07:00:00,2025,11,8,7,5,Weekend,Nov,0.371428571,0.3601,14525,50,18.0
2025-11-08 08:00:00,2025,11,8,8,5,Weekend,Nov,0.407142857,0.3568,14525,50,17.84
2025-11-08 09:00:00,2025,11,8,9,5,Weekend,Nov,0.342857143,0.3866,14525,50,19.33
2025-11-08 10:00:00,2025,11,8,10,5,Weekend,Nov,0.242857143,0.2405,14525,50,12.03
2025-11-08 11:00:00,2025,11,8,11,5,Weekend,Nov,0.214285714,0.2514,14525,50,12.57
2025-11-08 12:00:00,2025,11,8,12,5,Weekend,Nov,0.214285714,0.1662,14525,50,8.31
2025-11-08 13:00:00,2025,11,8,13,5,Weekend,Nov,0.185714286,0.1893,14525,50,9.47
2025-11-08 14:00:00,2025,11,8,14,5,Weekend,Nov,0.142857143,0.1703,14525,50,8.51
2025-11-08 15:00:00,2025,11,8,15,5,Weekend,Nov,0.157142857,0.1516,14525,50,7.58
2025-11-08 16:00:00,2025,11,8,16,5,Weekend,Nov,0.185714286,0.1815,14525,50,9.08
2025-11-08 17:00:00,2025,11,8,17,5,Weekend,Nov,0.185714286,0.1912,14525,50,9.56
2025-11-08 18:00:00,2025,11,8,18,5,Weekend,Nov,0.171428571,0.1618,14525,50,8.09
2025-11-08 19:00:00,2025,11,8,19,5,Weekend,Nov,0.214285714,0.2076,14525,50,10.38
2025-11-08 20:00:00,2025,11,8,20,5,Weekend,Nov,0.214285714,0.207,14525,50,10.35
2025-11-08 21:00:00,2025,11,8,21,5,Weekend,Nov,0.2,0.1875,14525,50,9.37
2025-11-08 22:00:00,2025,11,8,22,5,Weekend,Nov,0.157142857,0.1765,14525,50,8.82
2025-11-08 23:00:00,2025,11,8,23,5,Weekend,Nov,0.142857143,0.1494,14525,50,7.47
2025-11-09 00:00:00,2025,11,9,0,6,Weekend,Nov,0.128571429,0.1318,14525,50,6.59
2025-11-09 01:00:00,2025,11,9,1,6,Weekend,Nov,0.142857143,0.1544,14525,50,7.72
2025-11-09 02:00:00,2025,11,9,2,6,Weekend,Nov,0.171428571,0.1669,14525,50,8.34
2025-11-09 03:00:00,2025,11,9,3,6,Weekend,Nov,0.185714286,0.1713,14525,50,8.57
2025-11-09 04:00:00,2025,11,9,4,6,Weekend,Nov,0.214285714,0.2014,14525,50,10.07
2025-11-09 05:00:00,2025,11,9,5,6,Weekend,Nov,0.142857143,0.1429,14525,50,7.14
2025-11-09 06:00:00,2025,11,9,6,6,Weekend,Nov,0.171428571,0.1533,14525,50,7.66
2025-11-09 07:00:00,2025,11,9,7,6,Weekend,Nov,0.371428571,0.3528,14525,50,17.64
2025-11-09 08:00:00,2025,11,9,8,6,Weekend,Nov,0.407142857,0.3861,14525,50,19.31
2025-11-09 09:00:00,2025,11,9,9,6,Weekend,Nov,0.342857143,0.4157,14525,50,20.78
2025-11-09 10:00:00,2025,11,9,10,6,Weekend,Nov,0.242857143,0.1755,14525,50,8.77
2025-11-09 11:00:00,2025,11,9,11,6,Weekend,Nov,0.214285714,0.2104,14525,50,10.52
2025-11-09 12:00:00,2025,11,9,12,6,Weekend,Nov,0.214285714,0.2513,14525,50,12.56
2025-11-09 13:00:00,2025,11,9,13,6,Weekend,Nov,0.185714286,0.188,14525,50,9.4
2025-11-09 14:00:00,2025,11,9,14,6,Weekend,Nov,0.142857143,0.1536,14525,50,7.68
2025-11-09 15:00:00,2025,11,9,15,6,Weekend,Nov,0.157142857,0.1587,14525,50,7.94
2025-11-09 16:00:00,2025,11,9,16,6,Weekend,Nov,0.185714286,0.1733,14525,50,8.67
2025-11-09 17:00:00,2025,11,9,17,6,Weekend,Nov,0.185714286,0.1441,14525,50,7.2
2025-11-09 18:00:00,2025,11,9,18,6,Weekend,Nov,0.171428571,0.175,14525,50,8.75
2025-11-09 19:00:00,2025,11,9,19,6,Weekend,Nov,0.214285714,0.1977,14525,50,9.88
2025-11-09 20:00:00,2025,11,9,20,6,Weekend,Nov,0.214285714,0.1971,14525,50,9.86
2025-11-09 21:00:00,2025,11,9,21,6,Weekend,Nov,0.2,0.19,14525,50,9.5
2025-11-09 22:00:00,2025,11,9,22,6,Weekend,Nov,0.157142857,0.1846,14525,50,9.23
2025-11-09 23:00:00,2025,11,9,23,6,Weekend,Nov,0.142857143,0.1772,14525,50,8.86
2025-11-10 00:00:00,2025,11,10,0,0,Weekday,Nov,0.257142857,0.2627,14525,50,13.14
2025-11-10 01:00:00,2025,11,10,1,0,Weekday,Nov,0.285714286,0.2724,14525,50,13.62
2025-11-10 02:00:00,2025,11,10,2,0,Weekday,Nov,0.342857143,0.3025,14525,50,15.12
2025-11-10 03:00:00,2025,11,10,3,0,Weekday,Nov,0.371428571,0.3888,14525,50,19.44
2025-11-10 04:00:00,2025,11,10,4,0,Weekday,Nov,0.428571429,0.505,14525,50,25.25
2025-11-10 05:00:00,2025,11,10,5,0,Weekday,Nov,0.285714286,0.2786,14525,50,13.93
2025-11-10 06:00:00,2025,11,10,6,0,Weekday,Nov,0.342857143,0.2613,14525,50,13.06
2025-11-10 07:00:00,2025,11,10,7,0,Weekday,Nov,0.742857143,0.7926,14525,50,39.63
2025-11-10 08:00:00,2025,11,10,8,0,Weekday,Nov,0.814285714,0.8945,14525,50,44.73
2025-11-10 09:00:00,2025,11,10,9,0,Weekday,Nov,0.685714286,0.577,14525,50,28.85
2025-11-10 10:00:00,2025,11,10,10,0,Weekday,Nov,0.485714286,0.4943,14525,50,24.71
2025-11-10 11:00:00,2025,11,10,11,0,Weekday,Nov,0.428571429,0.4479,14525,50,22.4
2025-11-10 12:00:00,2025,11,10,12,0,Weekday,Nov,0.428571429,0.4254,14525,50,21.27
2025-11-10 13:00:00,2025,11,10,13,0,Weekday,Nov,0.371428571,0.3421,14525,50,17.1
2025-11-10 14:00:00,2025,11,10,14,0,Weekday,Nov,0.285714286,0.3147,14525,50,15.74
2025-11-10 15:00:00,2025,11,10,15,0,Weekday,Nov,0.314285714,0.3016,14525,50,15.08
2025-11-10 16:00:00,2025,11,10,16,0,Weekday,Nov,0.371428571,0.3163,14525,50,15.81
2025-11-10 17:00:00,2025,11,10,17,0,Weekday,Nov,0.371428571,0.2953,14525,50,14.77
2025-11-10 18:00:00,2025,11,10,18,0,Weekday,Nov,0.342857143,0.3861,14525,50,19.3
2025-11-10 19:00:00,2025,11,10,19,0,Weekday,Nov,0.428571429,0.455,14525,50,22.75
2025-11-10 20:00:00,2025,11,10,20,0,Weekday,Nov,0.428571429,0.4323,14525,50,21.62
2025-11-10 21:00:00,2025,11,10,21,0,Weekday,Nov,0.4,0.3824,14525,50,19.12
2025-11-10 22:00:00,2025,11,10,22,0,Weekday,Nov,0.314285714,0.2977,14525,50,14.88
2025-11-10 23:00:00,2025,11,10,23,0,Weekday,Nov,0.285714286,0.255,14525,50,12.75
2025-11-11 00:00:00,2025,11,11,0,1,Weekday,Nov,0.257142857,0.246,14525,50,12.3
