DateTime,Month,Hour,monthly_demand,load_factor,monthly_multiplier,peak_multiplier,hourly_load
2025-10-14 08:00:00,10,8,286.94,0.4847,1.5528,1,215.95
2025-10-14 09:00:00,10,9,286.94,0.4783,1.5528,1,213.12
2025-10-14 10:00:00,10,10,286.94,0.4362,1.5528,1,194.37
2025-10-14 11:00:00,10,11,286.94,0.435,1.5528,1,193.84
2025-10-14 12:00:00,10,12,286.94,0.4272,1.5528,1,190.33
2025-10-14 13:00:00,10,13,286.94,0.3973,1.5528,1,177.02
2025-10-14 14:00:00,10,14,286.94,0.3833,1.5528,1,170.78
2025-10-14 15:00:00,10,15,286.94,0.3817,1.5528,1,170.06
2025-10-14 16:00:00,10,16,286.94,0.4188,1.5528,1,186.59
2025-10-14 17:00:00,10,17,286.94,0.4252,1.5528,1,189.47
2025-10-14 18:00:00,10,18,286.94,0.4214,1.5528,1,187.75
2025-10-14 19:00:00,10,19,286.94,0.3993,1.5528,1,177.91
2025-10-14 20:00:00,10,20,286.94,0.3626,1.5528,1,161.57
2025-10-14 21:00:00,10,21,286.94,0.3209,1.5528,1,142.98
2025-10-14 22:00:00,10,22,286.94,0.3031,1.5528,1,135.05
2025-10-14 23:00:00,10,23,286.94,0.2471,1.5528,1,110.11
2025-10-15 00:00:00,10,0,286.94,0.2639,1.5528,1,117.6
2025-10-15 01:00:00,10,1,286.94,0.2469,1.5528,1,110.02
2025-10-15 02:00:00,10,2,286.94,0.2663,1.5528,1,118.65
2025-10-15 03:00:00,10,3,286.94,0.3328,1.5528,1,148.31
2025-10-15 04:00:00,10,4,286.94,0.338,1.5528,1,150.59
2025-10-15 05:00:00,10,5,286.94,0.3834,1.5528,1,170.84
2025-10-15 06:00:00,10,6,286.94,0.4217,1.5528,1,187.92
2025-10-15 07:00:00,10,7,286.94,0.4945,1.5528,1,220.35
2025-10-15 08:00:00,10,8,286.94,0.4909,1.5528,1,218.75
2025-10-15 09:00:00,10,9,286.94,0.4718,1.5528,1,210.24
2025-10-15 10:00:00,10,10,286.94,0.4479,1.5528,1,199.59
2025-10-15 11:00:00,10,11,286.94,0.4299,1.5528,1,191.57
2025-10-15 12:00:00,10,12,286.94,0.4305,1.5528,1,191.82
2025-10-15 13:00:00,10,13,286.94,0.4036,1.5528,1,179.86
2025-10-15 14:00:00,10,14,286.94,0.3889,1.5528,1,173.27
2025-10-15 15:00:00,10,15,286.94,0.3908,1.5528,1,174.14
2025-10-15 16:00:00,10,16,286.94,0.4141,1.5528,1,184.53
2025-10-15 17:00:00,10,17,286.94,0.428,1.5528,1,190.73
2025-10-15 18:00:00,10,18,286.94,0.4176,1.5528,1,186.09
2025-10-15 19:00:00,10,19,286.94,0.3979,1.5528,1,177.31
2025-10-15 20:00:00,10,20,286.94,0.3551,1.5528,1,158.22
2025-10-15 21:00:00,10,21,286.94,0.3204,1.5528,1,142.76
2025-10-15 22:00:00,10,22,286.94,0.2991,1.5528,1,133.28
2025-10-15 23:00:00,10,23,286.94,0.2449,1.5528,1,109.12
2025-10-16 00:00:00,10,0,286.94,0.2636,1.5528,1,117.47
2025-10-16 01:00:00,10,1,286.94,0.2532,1.5528,1,112.8
2025-10-16 02:00:00,10,2,286.94,0.2666,1.5528,1,118.78
2025-10-16 03:00:00,10,3,286.94,0.3029,1.5528,1,134.97
2025-10-16 04:00:00,10,4,286.94,0.3391,1.5528,1,151.08
2025-10-16 05:00:00,10,5,286.94,0.3995,1.5528,1,177.99
2025-10-16 06:00:00,10,6,286.94,0.4428,1.5528,1,197.29
2025-10-16 07:00:00,10,7,286.94,0.4996,1.5528,1,222.61
2025-10-16 08:00:00,10,8,286.94,0.5007,1.5528,1,223.09
2025-10-16 09:00:00,10,9,286.94,0.4766,1.5528,1,212.37
2025-10-16 10:00:00,10,10,286.94,0.4522,1.5528,1,201.48
2025-10-16 11:00:00,10,11,286.94,0.4366,1.5528,1,194.56
2025-10-16 12:00:00,10,12,286.94,0.4053,1.5528,1,180.61
2025-10-16 13:00:00,10,13,286.94,0.3925,1.5528,1,174.91
2025-10-16 14:00:00,10,14,286.94,0.3858,1.5528,1,171.89
2025-10-16 15:00:00,10,15,286.94,0.3856,1.5528,1,171.81
2025-10-16 16:00:00,10,16,286.94,0.4166,1.5528,1,185.65
2025-10-16 17:00:00,10,17,286.94,0.4165,1.5528,1,185.56
2025-10-16 18:00:00,10,18,286.94,0.4209,1.5528,1,187.55
2025-10-16 19:00:00,10,19,286.94,0.4076,1.5528,1,181.64
2025-10-16 20:00:00,10,20,286.94,0.3631,1.5528,1,161.79
2025-10-16 21:00:00,10,21,286.94,0.3261,1.5528,1,145.32
2025-10-16 22:00:00,10,22,286.94,0.3178,1.5528,1,141.6
2025-10-16 23:00:00,10,23,286.94,0.2408,1.5528,1,107.29
2025-10-17 00:00:00,10,0,286.94,0.275,1.5528,1,122.55
2025-10-17 01:00:00,10,1,286.94,0.2451,1.5528,1,109.22
2025-10-17 02:00:00,10,2,286.94,0.2588,1.5528,1,115.3
2025-10-17 03:00:00,10,3,286.94,0.3028,1.5528,1,134.93
2025-10-17 04:00:00,10,4,286.94,0.3436,1.5528,1,153.11
2025-10-17 05:00:00,10,5,286.94,0.3873,1.5528,1,172.59
2025-10-17 06:00:00,10,6,286.94,0.4389,1.5528,1,195.58
2025-10-17 07:00:00,10,7,286.94,0.5095,1.5528,1,227.02
2025-10-17 08:00:00,10,8,286.94,0.4802,1.5528,1,213.98
2025-10-17 09:00:00,10,9,286.94,0.4932,1.5528,1,219.74
2025-10-17 10:00:00,10,10,286.94,0.4318,1.5528,1,192.41
2025-10-17 11:00:00,10,11,286.94,0.451,1.5528,1,200.94
2025-10-17 12:00:00,10,12,286.94,0.4194,1.5528,1,186.87
2025-10-17 13:00:00,10,13,286.94,0.4089,1.5528,1,182.18
2025-10-17 14:00:00,10,14,286.94,0.3753,1.5528,1,167.24
2025-10-17 15:00:00,10,15,286.94,0.4037,1.5528,1,179.9
2025-10-17 16:00:00,10,16,286.94,0.405,1.5528,1,180.45
2025-10-17 17:00:00,10,17,286.94,0.4199,1.5528,1,187.1
2025-10-17 18:00:00,10,18,286.94,0.4191,1.5528,1,186.73
2025-10-17 19:00:00,10,19,286.94,0.3867,1.5528,1,172.32
2025-10-17 20:00:00,10,20,286.94,0.362,1.5528,1,161.29
2025-10-17 21:00:00,10,21,286.94,0.338,1.5528,1,150.6
2025-10-17 22:00:00,10,22,286.94,0.329,1.5528,1,146.58
2025-10-17 23:00:00,10,23,286.94,0.239,1.5528,1,106.48
2025-10-18 00:00:00,10,0,286.94,0.2722,1.5528,1,121.31
2025-10-18 01:00:00,10,1,286.94,0.2514,1.5528,1,112.0
2025-10-18 02:00:00,10,2,286.94,0.2622,1.5528,1,116.83
2025-10-18 03:00:00,10,3,286.94,0.3031,1.5528,1,135.06
2025-10-18 04:00:00,10,4,286.94,0.3465,1.5528,1,154.41
2025-10-18 05:00:00,10,5,286.94,0.3682,1.5528,1,164.07
2025-10-18 06:00:00,10,6,286.94,0.396,1.5528,1,176.43
2025-10-18 07:00:00,10,7,286.94,0.4696,1.5528,1,209.23
2025-10-18 08:00:00,10,8,286.94,0.4528,1.5528,1,201.75
2025-10-18 09:00:00,10,9,286.94,0.459,1.5528,1,204.5
2025-10-18 10:00:00,10,10,286.94,0.4223,1.5528,1,188.17
2025-10-18 11:00:00,10,11,286.94,0.4251,1.5528,1,189.4
2025-10-18 12:00:00,10,12,286.94,0.4325,1.5528,1,192.73
2025-10-18 13:00:00,10,13,286.94,0.4093,1.5528,1,182.38
2025-10-18 14:00:00,10,14,286.94,0.3831,1.5528,1,170.69
2025-10-18 15:00:00,10,15,286.94,0.3746,1.5528,1,166.91
2025-10-18 16:00:00,10,16,286.94,0.3979,1.5528,1,177.31
2025-10-18 17:00:00,10,17,286.94,0.4016,1.5528,1,178.94
2025-10-18 18:00:00,10,18,286.94,0.4267,1.5528,1,190.13
2025-10-18 19:00:00,10,19,286.94,0.3738,1.5528,1,166.57
2025-10-18 20:00:00,10,20,286.94,0.3386,1.5528,1,150.9
2025-10-18 21:00:00,10,21,286.94,0.332,1.5528,1,147.92
2025-10-18 22:00:00,10,22,286.94,0.3108,1.5528,1,138.47
2025-10-18 23:00:00,10,23,286.94,0.2318,1.5528,1,103.3
2025-10-19 00:00:00,10,0,286.94,0.2596,1.5528,1,115.68
2025-10-19 01:00:00,10,1,286.94,0.2474,1.5528,1,110.25
2025-10-19 02:00:00,10,2,286.94,0.2523,1.5528,1,112.43
2025-10-19 03:00:00,10,3,286.94,0.318,1.5528,1,141.68
2025-10-19 04:00:00,10,4,286.94,0.345,1.5528,1,153.75
2025-10-19 05:00:00,10,5,286.94,0.3639,1.5528,1,162.14
2025-10-19 06:00:00,10,6,286.94,0.4053,1.5528,1,180.6
2025-10-19 07:00:00,10,7,286.94,0.4794,1.5528,1,213.59
2025-10-19 08:00:00,10,8,286.94,0.4619,1.5528,1,205.8
2025-10-19 09:00:00,10,9,286.94,0.4612,1.5528,1,205.5
2025-10-19 10:00:00,10,10,286.94,0.4261,1.5528,1,189.84
2025-10-19 11:00:00,10,11,286.94,0.423,1.5528,1,188.47
2025-10-19 12:00:00,10,12,286.94,0.423,1.5528,1,188.48
2025-10-19 13:00:00,10,13,286.94,0.3958,1.5528,1,176.35
2025-10-19 14:00:00,10,14,286.94,0.373,1.5528,1,166.18
2025-10-19 15:00:00,10,15,286.94,0.3774,1.5528,1,168.16
2025-10-19 16:00:00,10,16,286.94,0.4016,1.5528,1,178.95
2025-10-19 17:00:00,10,17,286.94,0.3797,1.5528,1,169.19
2025-10-19 18:00:00,10,18,286.94,0.4197,1.5528,1,187.02
2025-10-19 19:00:00,10,19,286.94,0.3872,1.5528,1,172.52
2025-10-19 20:00:00,10,20,286.94,0.3527,1.5528,1,157.17
2025-10-19 21:00:00,10,21,286.94,0.3285,1.5528,1,146.39
2025-10-19 22:00:00,10,22,286.94,0.3225,1.5528,1,143.72
2025-10-19 23:00:00,10,23,286.94,0.2414,1.5528,1,107.55
2025-10-20 00:00:00,10,0,286.94,0.2745,1.5528,1,122.31
2025-10-20 01:00:00,10,1,286.94,0.2545,1.5528,1,113.42
2025-10-20 02:00:00,10,2,286.94,0.2625,1.5528,1,116.97
2025-10-20 03:00:00,10,3,286.94,0.3111,1.5528,1,138.62
2025-10-20 04:00:00,10,4,286.94,0.3527,1.5528,1,157.13
2025-10-20 05:00:00,10,5,286.94,0.3856,1.5528,1,171.8
2025-10-20 06:00:00,10,6,286.94,0.4252,1.5528,1,189.44
2025-10-20 07:00:00,10,7,286.94,0.5039,1.5528,1,224.55
2025-10-20 08:00:00,10,8,286.94,0.4978,1.5528,1,221.79
2025-10-20 09:00:00,10,9,286.94,0.4745,1.5528,1,211.41
2025-10-20 10:00:00,10,10,286.94,0.4599,1.5528,1,204.91
2025-10-20 11:00:00,10,11,286.94,0.4435,1.5528,1,197.61
2025-10-20 12:00:00,10,12,286.94,0.4398,1.5528,1,195.97
2025-10-20 13:00:00,10,13,286.94,0.3901,1.5528,1,173.82
2025-10-20 14:00:00,10,14,286.94,0.3813,1.5528,1,169.9
2025-10-20 15:00:00,10,15,286.94,0.3948,1.5528,1,175.9
2025-10-20 16:00:00,10,16,286.94,0.4267,1.5528,1,190.12
2025-10-20 17:00:00,10,17,286.94,0.429,1.5528,1,191.15
2025-10-20 18:00:00,10,18,286.94,0.4303,1.5528,1,191.71
2025-10-20 19:00:00,10,19,286.94,0.3918,1.5528,1,174.56
2025-10-20 20:00:00,10,20,286.94,0.3529,1.5528,1,157.26
2025-10-20 21:00:00,10,21,286.94,0.3283,1.5528,1,146.29
2025-10-20 22:00:00,10,22,286.94,0.3038,1.5528,1,135.36
2025-10-20 23:00:00,10,23,286.94,0.236,1.5528,1,105.14
2025-10-21 00:00:00,10,0,286.94,0.27,1.5528,1,120.3
2025-10-21 01:00:00,10,1,286.94,0.2425,1.5528,1,108.07
2025-10-21 02:00:00,10,2,286.94,0.2694,1.5528,1,120.03
2025-10-21 03:00:00,10,3,286.94,0.3185,1.5528,1,141.92
2025-10-21 04:00:00,10,4,286.94,0.3357,1.5528,1,149.58
2025-10-21 05:00:00,10,5,286.94,0.3729,1.5528,1,166.16
2025-10-21 06:00:00,10,6,286.94,0.4082,1.5528,1,181.91
2025-10-21 07:00:00,10,7,286.94,0.4921,1.5528,1,219.26
2025-10-21 08:00:00,10,8,286.94,0.5057,1.5528,1,225.35
2025-10-21 09:00:00,10,9,286.94,0.4787,1.5528,1,213.3
2025-10-21 10:00:00,10,10,286.94,0.4524,1.5528,1,201.59
2025-10-21 11:00:00,10,11,286.94,0.4295,1.5528,1,191.38
2025-10-21 12:00:00,10,12,286.94,0.4292,1.5528,1,191.26
2025-10-21 13:00:00,10,13,286.94,0.3987,1.5528,1,177.66
2025-10-21 14:00:00,10,14,286.94,0.3857,1.5528,1,171.86
2025-10-21 15:00:00,10,15,286.94,0.3938,1.5528,1,175.46
2025-10-21 16:00:00,10,16,286.94,0.4066,1.5528,1,181.17
2025-10-21 17:00:00,10,17,286.94,0.4158,1.5528,1,185.27
2025-10-21 18:00:00,10,18,286.94,0.4359,1.5528,1,194.22
2025-10-21 19:00:00,10,19,286.94,0.404,1.5528,1,180.01
2025-10-21 20:00:00,10,20,286.94,0.3689,1.5528,1,164.37
2025-10-21 21:00:00,10,21,286.94,0.3283,1.5528,1,146.29
2025-10-21 22:00:00,10,22,286.94,0.3132,1.5528,1,139.55
2025-10-21 23:00:00,10,23,286.94,0.2303,1.5528,1,102.6
2025-10-22 00:00:00,10,0,286.94,0.2659,1.5528,1,118.46
2025-10-22 01:00:00,10,1,286.94,0.2473,1.5528,1,110.18
2025-10-22 02:00:00,10,2,286.94,0.2712,1.5528,1,120.84
2025-10-22 03:00:00,10,3,286.94,0.3152,1.5528,1,140.43
2025-10-22 04:00:00,10,4,286.94,0.3572,1.5528,1,159.18
2025-10-22 05:00:00,10,5,286.94,0.3845,1.5528,1,171.34
2025-10-22 06:00:00,10,6,286.94,0.4217,1.5528,1,187.91
2025-10-22 07:00:00,10,7,286.94,0.5011,1.5528,1,223.27
2025-10-22 08:00:00,10,8,286.94,0.5005,1.5528,1,222.99
2025-10-22 09:00:00,10,9,286.94,0.4736,1.5528,1,211.04
2025-10-22 10:00:00,10,10,286.94,0.4449,1.5528,1,198.22
2025-10-22 11:00:00,10,11,286.94,0.4412,1.5528,1,196.58
2025-10-22 12:00:00,10,12,286.94,0.4361,1.5528,1,194.3
2025-10-22 13:00:00,10,13,286.94,0.3864,1.5528,1,172.18
2025-10-22 14:00:00,10,14,286.94,0.3949,1.5528,1,175.96
2025-10-22 15:00:00,10,15,286.94,0.3871,1.5528,1,172.49
2025-10-22 16:00:00,10,16,286.94,0.4058,1.5528,1,180.79
2025-10-22 17:00:00,10,17,286.94,0.4356,1.5528,1,194.11
2025-10-22 18:00:00,10,18,286.94,0.4339,1.5528,1,193.32
2025-10-22 19:00:00,10,19,286.94,0.4109,1.5528,1,183.07
2025-10-22 20:00:00,10,20,286.94,0.3671,1.5528,1,163.57
2025-10-22 21:00:00,10,21,286.94,0.3396,1.5528,1,151.34
2025-10-22 22:00:00,10,22,286.94,0.3158,1.5528,1,140.71
2025-10-22 23:00:00,10,23,286.94,0.2378,1.5528,1,105.94
2025-10-23 00:00:00,10,0,286.94,0.2691,1.5528,1,119.92
2025-10-23 01:00:00,10,1,286.94,0.2536,1.5528,1,112.98
2025-10-23 02:00:00,10,2,286.94,0.2569,1.5528,1,114.48
2025-10-23 03:00:00,10,3,286.94,0.3068,1.5528,1,136.72
2025-10-23 04:00:00,10,4,286.94,0.3445,1.5528,1,153.48
2025-10-23 05:00:00,10,5,286.94,0.364,1.5528,1,162.19
2025-10-23 06:00:00,10,6,286.94,0.429,1.5528,1,191.15
2025-10-23 07:00:00,10,7,286.94,0.481,1.5528,1,214.34
2025-10-23 08:00:00,10,8,286.94,0.4986,1.5528,1,222.18
2025-10-23 09:00:00,10,9,286.94,0.4911,1.5528,1,218.8
2025-10-23 10:00:00,10,10,286.94,0.444,1.5528,1,197.85
2025-10-23 11:00:00,10,11,286.94,0.4579,1.5528,1,204.01
2025-10-23 12:00:00,10,12,286.94,0.4102,1.5528,1,182.76
2025-10-23 13:00:00,10,13,286.94,0.4128,1.5528,1,183.94
2025-10-23 14:00:00,10,14,286.94,0.3908,1.5528,1,174.14
2025-10-23 15:00:00,10,15,286.94,0.381,1.5528,1,169.75
2025-10-23 16:00:00,10,16,286.94,0.4398,1.5528,1,195.97
2025-10-23 17:00:00,10,17,286.94,0.4251,1.5528,1,189.4
2025-10-23 18:00:00,10,18,286.94,0.4201,1.5528,1,187.19
2025-10-23 19:00:00,10,19,286.94,0.3895,1.5528,1,173.56
2025-10-23 20:00:00,10,20,286.94,0.3597,1.5528,1,160.28
2025-10-23 21:00:00,10,21,286.94,0.3254,1.5528,1,144.98
2025-10-23 22:00:00,10,22,286.94,0.3129,1.5528,1,139.44
2025-10-23 23:00:00,10,23,286.94,0.2371,1.5528,1,105.64
2025-10-24 00:00:00,10,0,286.94,0.2707,1.5528,1,120.61
2025-10-24 01:00:00,10,1,286.94,0.2455,1.5528,1,109.38
2025-10-24 02:00:00,10,2,286.94,0.2509,1.5528,1,111.8
2025-10-24 03:00:00,10,3,286.94,0.31,1.5528,1,138.12
2025-10-24 04:00:00,10,4,286.94,0.3302,1.5528,1,147.13
2025-10-24 05:00:00,10,5,286.94,0.3827,1.5528,1,170.52
2025-10-24 06:00:00,10,6,286.94,0.4194,1.5528,1,186.89
2025-10-24 07:00:00,10,7,286.94,0.5015,1.5528,1,223.47
2025-10-24 08:00:00,10,8,286.94,0.5112,1.5528,1,227.78
2025-10-24 09:00:00,10,9,286.94,0.4735,1.5528,1,211.0
2025-10-24 10:00:00,10,10,286.94,0.4578,1.5528,1,203.99
2025-10-24 11:00:00,10,11,286.94,0.4392,1.5528,1,195.68
2025-10-24 12:00:00,10,12,286.94,0.4373,1.5528,1,194.86
2025-10-24 13:00:00,10,13,286.94,0.4003,1.5528,1,178.35
2025-10-24 14:00:00,10,14,286.94,0.3791,1.5528,1,168.93
2025-10-24 15:00:00,10,15,286.94,0.3999,1.5528,1,178.2
2025-10-24 16:00:00,10,16,286.94,0.4136,1.5528,1,184.28
2025-10-24 17:00:00,10,17,286.94,0.4184,1.5528,1,186.45
2025-10-24 18:00:00,10,18,286.94,0.4235,1.5528,1,188.71
2025-10-24 19:00:00,10,19,286.94,0.4004,1.5528,1,178.43
2025-10-24 20:00:00,10,20,286.94,0.371,1.5528,1,165.31
2025-10-24 21:00:00,10,21,286.94,0.3136,1.5528,1,139.73
2025-10-24 22:00:00,10,22,286.94,0.3124,1.5528,1,139.22
2025-10-24 23:00:00,10,23,286.94,0.2415,1.5528,1,107.6
2025-10-25 00:00:00,10,0,286.94,0.2673,1.5528,1,119.12
2025-10-25 01:00:00,10,1,286.94,0.2568,1.5528,1,114.4
2025-10-25 02:00:00,10,2,286.94,0.2592,1.5528,1,115.5
2025-10-25 03:00:00,10,3,286.94,0.3041,1.5528,1,135.49
2025-10-25 04:00:00,10,4,286.94,0.3493,1.5528,1,155.64
2025-10-25 05:00:00,10,5,286.94,0.365,1.5528,1,162.65
2025-10-25 06:00:00,10,6,286.94,0.3975,1.5528,1,177.11
2025-10-25 07:00:00,10,7,286.94,0.4752,1.5528,1,211.72
2025-10-25 08:00:00,10,8,286.94,0.4474,1.5528,1,199.35
2025-10-25 09:00:00,10,9,286.94,0.446,1.5528,1,198.72
2025-10-25 10:00:00,10,10,286.94,0.4269,1.5528,1,190.24
2025-10-25 11:00:00,10,11,286.94,0.437,1.5528,1,194.73
2025-10-25 12:00:00,10,12,286.94,0.3898,1.5528,1,173.67
2025-10-25 13:00:00,10,13,286.94,0.4032,1.5528,1,179.64
2025-10-25 14:00:00,10,14,286.94,0.3733,1.5528,1,166.32
2025-10-25 15:00:00,10,15,286.94,0.3618,1.5528,1,161.22
2025-10-25 16:00:00,10,16,286.94,0.3978,1.5528,1,177.27
2025-10-25 17:00:00,10,17,286.94,0.3974,1.5528,1,177.09
2025-10-25 18:00:00,10,18,286.94,0.4187,1.5528,1,186.56
2025-10-25 19:00:00,10,19,286.94,0.3684,1.5528,1,164.14
2025-10-25 20:00:00,10,20,286.94,0.3573,1.5528,1,159.21
2025-10-25 21:00:00,10,21,286.94,0.3187,1.5528,1,142.02
2025-10-25 22:00:00,10,22,286.94,0.3168,1.5528,1,141.16
2025-10-25 23:00:00,10,23,286.94,0.2385,1.5528,1,106.26
2025-10-26 00:00:00,10,0,286.94,0.2616,1.5528,1,116.58
2025-10-26 01:00:00,10,1,286.94,0.2535,1.5528,1,112.96
2025-10-26 02:00:00,10,2,286.94,0.2576,1.5528,1,114.78
2025-10-26 03:00:00,10,3,286.94,0.2926,1.5528,1,130.36
2025-10-26 04:00:00,10,4,286.94,0.3533,1.5528,1,157.41
2025-10-26 05:00:00,10,5,286.94,0.3587,1.5528,1,159.81
2025-10-26 06:00:00,10,6,286.94,0.3938,1.5528,1,175.45
2025-10-26 07:00:00,10,7,286.94,0.4665,1.5528,1,207.87
2025-10-26 08:00:00,10,8,286.94,0.4558,1.5528,1,203.08
2025-10-26 09:00:00,10,9,286.94,0.451,1.5528,1,200.95
2025-10-26 10:00:00,10,10,286.94,0.4362,1.5528,1,194.38
2025-10-26 11:00:00,10,11,286.94,0.4141,1.5528,1,184.52
2025-10-26 12:00:00,10,12,286.94,0.4104,1.5528,1,182.87
2025-10-26 13:00:00,10,13,286.94,0.3991,1.5528,1,177.82
2025-10-26 14:00:00,10,14,286.94,0.3872,1.5528,1,172.51
2025-10-26 15:00:00,10,15,286.94,0.3735,1.5528,1,166.45
2025-10-26 16:00:00,10,16,286.94,0.404,1.5528,1,180.01
2025-10-26 17:00:00,10,17,286.94,0.394,1.5528,1,175.56
2025-10-26 18:00:00,10,18,286.94,0.4098,1.5528,1,182.6
2025-10-26 19:00:00,10,19,286.94,0.3871,1.5528,1,172.48
2025-10-26 20:00:00,10,20,286.94,0.3466,1.5528,1,154.45
2025-10-26 21:00:00,10,21,286.94,0.3274,1.5528,1,145.89
2025-10-26 22:00:00,10,22,286.94,0.3211,1.5528,1,143.07
2025-10-26 23:00:00,10,23,286.94,0.2367,1.5528,1,105.46
2025-10-27 00:00:00,10,0,286.94,0.2736,1.5528,1,121.93
2025-10-27 01:00:00,10,1,286.94,0.2426,1.5528,1,108.11
2025-10-27 02:00:00,10,2,286.94,0.2588,1.5528,1,115.33
2025-10-27 03:00:00,10,3,286.94,0.3064,1.5528,1,136.52
2025-10-27 04:00:00,10,4,286.94,0.3488,1.5528,1,155.41
2025-10-27 05:00:00,10,5,286.94,0.3773,1.5528,1,168.11
2025-10-27 06:00:00,10,6,286.94,0.434,1.5528,1,193.4
2025-10-27 07:00:00,10,7,286.94,0.4906,1.5528,1,218.6
2025-10-27 08:00:00,10,8,286.94,0.4985,1.5528,1,222.13
2025-10-27 09:00:00,10,9,286.94,0.4893,1.5528,1,218.04
2025-10-27 10:00:00,10,10,286.94,0.4298,1.5528,1,191.5
2025-10-27 11:00:00,10,11,286.94,0.4618,1.5528,1,205.77
2025-10-27 12:00:00,10,12,286.94,0.4201,1.5528,1,187.19
2025-10-27 13:00:00,10,13,286.94,0.3869,1.5528,1,172.38
2025-10-27 14:00:00,10,14,286.94,0.3868,1.5528,1,172.36
2025-10-27 15:00:00,10,15,286.94,0.3948,1.5528,1,175.9
2025-10-27 16:00:00,10,16,286.94,0.4165,1.5528,1,185.59
2025-10-27 17:00:00,10,17,286.94,0.434,1.5528,1,193.4
2025-10-27 18:00:00,10,18,286.94,0.434,1.5528,1,193.38
2025-10-27 19:00:00,10,19,286.94,0.4032,1.5528,1,179.65
2025-10-27 20:00:00,10,20,286.94,0.3646,1.5528,1,162.44
2025-10-27 21:00:00,10,21,286.94,0.3255,1.5528,1,145.05
2025-10-27 22:00:00,10,22,286.94,0.3234,1.5528,1,144.1
2025-10-27 23:00:00,10,23,286.94,0.2314,1.5528,1,103.13
2025-10-28 00:00:00,10,0,286.94,0.268,1.5528,1,119.44
2025-10-28 01:00:00,10,1,286.94,0.2477,1.5528,1,110.38
2025-10-28 02:00:00,10,2,286.94,0.2652,1.5528,1,118.19
2025-10-28 03:00:00,10,3,286.94,0.3057,1.5528,1,136.19
2025-10-28 04:00:00,10,4,286.94,0.3345,1.5528,1,149.05
2025-10-28 05:00:00,10,5,286.94,0.3812,1.5528,1,169.85
2025-10-28 06:00:00,10,6,286.94,0.4302,1.5528,1,191.69
2025-10-28 07:00:00,10,7,286.94,0.5148,1.5528,1,229.38
2025-10-28 08:00:00,10,8,286.94,0.4854,1.5528,1,216.3
2025-10-28 09:00:00,10,9,286.94,0.4938,1.5528,1,220.05
2025-10-28 10:00:00,10,10,286.94,0.4695,1.5528,1,209.21
2025-10-28 11:00:00,10,11,286.94,0.4397,1.5528,1,195.9
2025-10-28 12:00:00,10,12,286.94,0.4116,1.5528,1,183.4
2025-10-28 13:00:00,10,13,286.94,0.3999,1.5528,1,178.2
2025-10-28 14:00:00,10,14,286.94,0.3857,1.5528,1,171.86
2025-10-28 15:00:00,10,15,286.94,0.3989,1.5528,1,177.76
2025-10-28 16:00:00,10,16,286.94,0.4123,1.5528,1,183.7
2025-10-28 17:00:00,10,17,286.94,0.4388,1.5528,1,195.54
2025-10-28 18:00:00,10,18,286.94,0.4181,1.5528,1,186.28
2025-10-28 19:00:00,10,19,286.94,0.3869,1.5528,1,172.38
2025-10-28 20:00:00,10,20,286.94,0.3693,1.5528,1,164.55
2025-10-28 21:00:00,10,21,286.94,0.3114,1.5528,1,138.74
2025-10-28 22:00:00,10,22,286.94,0.311,1.5528,1,138.59
2025-10-28 23:00:00,10,23,286.94,0.2534,1.5528,1,112.9
2025-10-29 00:00:00,10,0,286.94,0.2672,1.5528,1,119.08
2025-10-29 01:00:00,10,1,286.94,0.2419,1.5528,1,107.77
2025-10-29 02:00:00,10,2,286.94,0.2607,1.5528,1,116.16
2025-10-29 03:00:00,10,3,286.94,0.3106,1.5528,1,138.39
2025-10-29 04:00:00,10,4,286.94,0.3477,1.5528,1,154.93
2025-10-29 05:00:00,10,5,286.94,0.385,1.5528,1,171.56
2025-10-29 06:00:00,10,6,286.94,0.4189,1.5528,1,186.66
2025-10-29 07:00:00,10,7,286.94,0.5168,1.5528,1,230.26
2025-10-29 08:00:00,10,8,286.94,0.5005,1.5528,1,223.03
2025-10-29 09:00:00,10,9,286.94,0.4897,1.5528,1,218.21
2025-10-29 10:00:00,10,10,286.94,0.4427,1.5528,1,197.24
2025-10-29 11:00:00,10,11,286.94,0.4544,1.5528,1,202.47
2025-10-29 12:00:00,10,12,286.94,0.4203,1.5528,1,187.29
2025-10-29 13:00:00,10,13,286.94,0.4054,1.5528,1,180.66
2025-10-29 14:00:00,10,14,286.94,0.3784,1.5528,1,168.61
2025-10-29 15:00:00,10,15,286.94,0.3866,1.5528,1,172.28
2025-10-29 16:00:00,10,16,286.94,0.4229,1.5528,1,188.45
2025-10-29 17:00:00,10,17,286.94,0.4218,1.5528,1,187.96
2025-10-29 18:00:00,10,18,286.94,0.4203,1.5528,1,187.28
2025-10-29 19:00:00,10,19,286.94,0.3956,1.5528,1,176.29
2025-10-29 20:00:00,10,20,286.94,0.3664,1.5528,1,163.24
2025-10-29 21:00:00,10,21,286.94,0.3221,1.5528,1,143.52
2025-10-29 22:00:00,10,22,286.94,0.3116,1.5528,1,138.83
2025-10-29 23:00:00,10,23,286.94,0.2386,1.5528,1,106.3
2025-10-30 00:00:00,10,0,286.94,0.257,1.5528,1,114.54
2025-10-30 01:00:00,10,1,286.94,0.2401,1.5528,1,106.99
